电影Id,标题,年份,评分,星级人数,评论数,评论,海报,头像,用户名,排名,年份,地区,类型,主演
1299131,教父2,1974,9.3,4.5,637396,帕西诺太帅了~,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2194138787.jpg,https://img1.doubanio.com/icon/up1999864-20.jpg,九尾黑猫,57.0,1974 ,,, 弗朗西斯·福特·科波拉 1974 
21360417,恐怖直播,2013,8.7,4.5,728670,一部戾气如此深重的影片，注定能在我朝获取广泛共鸣。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2016930906.jpg,https://img9.doubanio.com/icon/up1121362-5.jpg,柏林苍穹下,167.0,2013 ,,, 金秉祐 2013 
1304447,记忆碎片,2000,8.7,4.5,669364,"不错,一开始我还以为家里的DVD坏了,怎么倒着放的",https://img3.doubanio.com/view/photo/m_ratio_poster/public/p641688453.jpg,https://img2.doubanio.com/icon/u1856606-1.jpg,小豆子,188.0,2000 ,,, 克里斯托弗·诺兰 2000 
35267224,孤注一掷,2023,6.8,3.5,784709,和现实最大的区别就是阿才不会心软,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2911964046.jpg,https://img3.doubanio.com/icon/up208610752-7.jpg,王六屁,5.0,2023 ,,, 申奥 2023 
1291550,天下无贼,2004,8.2,4.0,566308,出了电影院，我的手机就丢了。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2191934463.jpg,https://img9.doubanio.com/icon/up1089678-4.jpg,一只虎耳草,8.0,2004 ,,, 冯小刚 2004 
1296141,控方证人,1957,9.6,5.0,737536,男人贪心，女人贪爱,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2927451337.jpg,https://img9.doubanio.com/icon/up1552466-214.jpg,沉歌,19.0,1957 ,,, 比利·怀尔德 1957 
26260853,速度与激情8,2017,7.0,3.5,355378,喜爱大场面的朋友们千万不要错过这部汽车版的釜山行。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2444256500.jpg,https://img2.doubanio.com/icon/up42136258-31.jpg,艺艺艺仔,6.0,2017 ,,, F·加里·格雷 2017 
1293350,两杆大烟枪,1998,9.1,4.5,675873,嘛叫编剧功夫？界就叫编剧的功夫！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p792443418.jpg,https://img1.doubanio.com/icon/up1190351-9.jpg,老鸡｜扶立,68.0,1998 ,,, 盖·里奇 1998 
3734112,风声,2009,8.5,4.5,666764,雷点与泪点共存，百合与卖腐齐高。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1599059779.jpg,https://img9.doubanio.com/icon/up1449005-15.jpg,蘑菇斯基,4.0,2009 ,,, 陈国富 高群书 2009 
1293088,小鬼当家,1990,8.5,4.5,478713,很搞笑逗比的美国电影，童年的美好回忆啊,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1529668801.jpg,https://img3.doubanio.com/icon/up155986714-2.jpg,蓝下老婆,10.0,1990 ,,, 克里斯·哥伦布 1990 
1307106,无间道2,2003,8.8,4.5,567495,吴镇宇绝了,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p958008320.jpg,https://img3.doubanio.com/icon/up1340420-252.jpg,So Magic,175.0,2003 ,,, 刘伟强 麦兆辉 2003 
30171424,拆弹专家2,2020,7.4,3.5,593193,为什么炸青马大桥？97年通车的。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2930847787.jpg,https://img9.doubanio.com/icon/up2711526-14.jpg,yuan,20.0,2020 ,,, 邱礼涛 2020 
1291580,杀死比尔,2003,8.4,4.0,628254,以血还血，以杀止杀。昆汀美学，暴力如花。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2493495946.jpg,https://img1.doubanio.com/icon/up1329080-10.jpg,芦哲峰,17.0,2003 ,,, 昆汀·塔伦蒂诺 2003 
3804891,无人区,2013,8.4,4.0,587686,一口唾沫引发的血案,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2159072475.jpg,https://img2.doubanio.com/icon/up65911054-1.jpg,黄瓜麻汁拌油条,4.0,2013 ,,, 宁浩 2013 
1305690,阿飞正传,1990,8.5,4.5,563781,总有一些人以为自己是鸟。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2525770523.jpg,https://img1.doubanio.com/icon/up1135169-79.jpg,掀桌超人,16.0,1990 ,,, 王家卫 1990 
4286017,速度与激情5,2011,8.5,4.5,393644,溜狗？你OUT了！开车溜保险箱去！,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p898634801.jpg,https://img2.doubanio.com/icon/up1043499-101.jpg,Kaito,11.0,2011 ,,, 林诣彬 2011 
1760622,香水,2006,8.5,4.5,582556,一个单凭体香达到高潮的男人,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2571500223.jpg,https://img1.doubanio.com/icon/up1879192-50.jpg,正统文化代言人,5.0,2006 ,,, 汤姆·提克威 2006 
25917973,心迷宫,2014,8.7,4.5,618077,放冰箱那个红色塑料袋到底是干啥的？,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2926020289.jpg,https://img3.doubanio.com/icon/up1005588-3.jpg,熊阿姨,186.0,2014 ,,, 忻钰坤 2014 
27615441,网络谜踪,2018,8.5,4.5,565404,Bieber concert (confirmed),https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2542848758.jpg,https://img9.doubanio.com/icon/up47463657-45.jpg,R,14.0,2018 ,,, 阿尼什·查甘蒂 2018 
26647117,暴裂无声,2017,8.2,4.0,543897,上层伪善残暴，中层冷漠自私，下层失语无力。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2517333671.jpg,https://img3.doubanio.com/icon/up151636709-2.jpg,一课盐粒儿,5.0,2017 ,,, 忻钰坤 2017 
25662337,惊天魔盗团2,2016,7.0,3.5,360377,天辣噜我们看的是同一部片子吗，为嘛我觉得挺好看的…,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2355440566.jpg,https://img9.doubanio.com/icon/up64315881-36.jpg,nono,0.0,2016 ,,, 朱浩伟 2016 
26817136,疯狂动物城2,2025,8.3,4.0,746871,结尾蹦出五月天的歌是怎么回事？,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2926605350.jpg,https://img3.doubanio.com/icon/up264319190-3.jpg,笑谈后现代,18.0,2025 ,,, 杰拉德·布什 拜伦·霍华德 2025 
26606743,嫌疑人X的献身,2017,6.3,3.0,310957,还行   果然还是被情节套路了一把   结尾看哭……  ,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2448676053.jpg,https://img9.doubanio.com/icon/up49948528-5.jpg,Shavemybeard,0.0,2017 ,,, 苏有朋 2017 
1294240,教父3,1990,9.0,4.5,432311,在西西里乡下，死的时候只有一条狗陪。是我的归宿。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2169664351.jpg,https://img1.doubanio.com/icon/up46303333-29.jpg,张维托,140.0,1990 ,,, 弗朗西斯·福特·科波拉 1990 
1295409,纵横四海,1991,8.8,4.5,473991,香港影史最赞三人行,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2597918718.jpg,https://img3.doubanio.com/icon/up1418881-53.jpg,眠去,189.0,1991 ,,, 吴宇森 1991 
1438652,无耻混蛋,2009,8.7,4.5,563196,昆汀的恋足癖还是藏不住啊。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2575043939.jpg,https://img1.doubanio.com/icon/up1431372-18.jpg,Minjie,218.0,2009 ,,, 昆汀·塔伦蒂诺 2009 
2997076,华尔街之狼,2013,8.1,4.0,517040,郭敬明，你妈妈喊你回家看美版小时代了！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2160254162.jpg,https://img2.doubanio.com/icon/up1043499-101.jpg,Kaito,15.0,2013 ,,, 马丁·斯科塞斯 2013 
1309069,蝙蝠侠：侠影之谜,2005,8.6,4.5,463268,为什么我这么喜欢稻草人。。。。为什么！！！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1563566300.jpg,https://img1.doubanio.com/icon/up2889558-1129.jpg,A L E X,13.0,2005 ,,, 克里斯托弗·诺兰 2005 
25798448,解救吾先生,2015,7.7,4.0,446143,集合了tfboys所有名字的男人，今年神演技,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2267511583.jpg,https://img2.doubanio.com/icon/up121761822-1.jpg,蓝色果冻,18.0,2015 ,,, 丁晟 2015 
6537500,速度与激情6,2013,7.9,4.0,283659,汽车飞机加大炮，速度激情无间道。横批：还我大长腿！,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2024579845.jpg,https://img9.doubanio.com/icon/up4526663-44.jpg,MegaMind,3.0,2013 ,,, 林诣彬 2013 
1292262,美国往事,1984,9.1,4.5,470921,少年子弟江湖老，红粉佳人两鬓斑,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p477229647.jpg,https://img9.doubanio.com/icon/up18194188-65.jpg,罗弘霉素,97.0,1984 ,,, 赛尔乔·莱昂内 1984 
24750126,荒蛮故事,2014,8.7,4.5,518207,这是迄今为止天蝎座人士在银幕上最大规模的集体展现。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2919686972.jpg,https://img1.doubanio.com/icon/up2849243-110.jpg,shininglove,202.0,2014 ,,, 达米安·斯兹弗隆 2014 
26425068,追龙,2017,7.2,3.5,375565,香港版《美国往事》，史诗级黑帮片。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2499052494.jpg,https://img1.doubanio.com/icon/up63688511-18.jpg,朝暮雪,6.0,2017 ,,, 王晶 关智耀 2017 
6890730,寒战,2012,7.6,4.0,409185,此类港片要想好看，先得找个像样的“天台” ,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1741835010.jpg,https://img9.doubanio.com/icon/up18194188-65.jpg,罗弘霉素,12.0,2012 ,,, 梁乐民 陆剑青 2012 
10437779,新世界,2013,8.9,4.5,527303,好伟大的爱情片，我都快哭了,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1903379979.jpg,https://img3.doubanio.com/icon/up46327503-3.jpg,猪able,130.0,2013 ,,, 朴勋政 2013 
1306160,新警察故事,2004,7.9,4.0,372810,吴彦祖演得真好,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p481963295.jpg,https://img9.doubanio.com/icon/up1571077-45.jpg,Song³,10.0,2004 ,,, 陈木胜 2004 
26728669,风中有朵雨做的云,2018,7.2,3.5,454888,婁燁版本Chinatown,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2552495737.jpg,https://img2.doubanio.com/icon/up154591365-1.jpg,杜鵑,19.0,2018 ,,, 娄烨 2018 
33456512,涉过愤怒的海,2023,7.1,3.5,556810,他一直在找凶手，却忘了找自己的女儿。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2900852349.jpg,https://img3.doubanio.com/icon/up217385374-3.jpg,Ricky young,20.0,2023 ,,, 曹保平 2023 
25662327,火锅英雄,2016,7.2,3.5,357386,雨中，那银行门口的背影，是我们曾经失落的青春……,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2325504300.jpg,https://img1.doubanio.com/icon/up2279829-8.jpg,张小北,18.0,2016 ,,, 杨庆 2016 
35208463,三大队,2023,7.6,4.0,540781,没有一起走到最后才是最真实,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2901703469.jpg,https://img3.doubanio.com/icon/up3312514-33.jpg,酥牧奇,17.0,2023 ,,, 戴墨 2023 
1292659,变脸,1997,8.5,4.5,407890,还我脸来！～变脸的要领就在于：首先要做到不要脸,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2173855883.jpg,https://img1.doubanio.com/icon/up1386404-9.jpg,Over5,7.0,1997 ,,, 吴宇森 1997 
1308857,可可西里,2004,8.9,4.5,346940,分不是给你陆川的，是给那些人,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2363208684.jpg,https://img9.doubanio.com/icon/up18194188-65.jpg,罗弘霉素,208.0,2004 ,,, 陆川 2004 
35068653,误杀2,2021,5.7,3.0,409776,小人物的无奈，哎,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2770857575.jpg,https://img3.doubanio.com/icon/up189712136-2.jpg,梵希,0.0,2021 ,,, 戴墨 2021 
1307694,无间道3：终极无间,2003,8.3,4.0,394816,其实黎明可以演坏蛋的,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2527603461.jpg,https://img1.doubanio.com/icon/up1053010-20.jpg,missfaye,19.0,2003 ,,, 刘伟强 麦兆辉 2003 
1292528,猜火车,1996,8.6,4.5,439139,令人惊艳的马桶,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p513567548.jpg,https://img9.doubanio.com/icon/up1067099-1085.jpg,毛驴哥🔒🔒🔒🔒,3.0,1996 ,,, 丹尼·博伊尔 1996 
21941804,白日焰火,2014,7.6,4.0,444880,原著：东北圭吾。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2174645340.jpg,https://img9.doubanio.com/icon/up63306444-4.jpg,マクガフィン,12.0,2014 ,,, 刁亦男 2014 
1419936,战争之王,2005,8.7,4.5,416006,做你擅长做的事，而不仅仅是活着。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p792282381.jpg,https://img1.doubanio.com/icon/up2874554-189.jpg,想 想,241.0,2005 ,,, 安德鲁·尼科尔 2005 
3550132,非常主播,2008,7.9,4.0,178575,车太贤有一张悲剧脸，天生就是一个喜剧,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p547516194.jpg,https://img9.doubanio.com/icon/up1987990-1205.jpg,城南草木生,15.0,2008 ,,, 姜炯哲 2008 
25738406,如晴天，似雨天,2014,8.3,4.0,165994,如果有续集就好了 好想看男主长大以后和女主的重逢,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2261938616.jpg,https://img3.doubanio.com/icon/up42245385-13.jpg,摄影师郑妹,12.0,2014 ,,, 弗兰克·威利 2014 
1292048,蓝白红三部曲之蓝,1993,8.5,4.5,160272,自由……从爱的束缚中解脱,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1978408096.jpg,https://img9.doubanio.com/icon/up1043455-216.jpg,P,10.0,1993 ,,, 克日什托夫·基耶斯洛夫斯基 1993 
1844413,八月迷情,2007,8.3,4.0,163501,海默笑的时候 就是天使降临人间的时候,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1224816276.jpg,https://img3.doubanio.com/icon/up1871731-1142.jpg,阿梦,10.0,2007 ,,, 科斯汀·谢里丹 2007 
4058933,一个明星的诞生,2018,7.4,3.5,134801,我从未见过如此具有魅力的音乐题材电影,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2524354600.jpg,https://img2.doubanio.com/icon/up182515911-1.jpg,庞成健,14.0,2018 ,,, 布莱德利·库珀 2018 
1301509,修女也疯狂,1992,8.2,4.0,130576,很具有感染力的一部喜剧电影，歌曲很好听！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2461439892.jpg,https://img9.doubanio.com/icon/up73056364-15.jpg,蓝色啄木鸟,18.0,1992 ,,, 埃米利·阿朵里诺 1992 
1421823,娜娜,2005,7.8,4.0,135348,莲 长的太丑,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2256750022.jpg,https://img2.doubanio.com/icon/up1799318-101.jpg,眼角的花朵,5.0,2005 ,,, 大谷健太郎 2005 
35048413,健听女孩,2021,8.6,4.5,160335,中间有段无声的视角太能感同身受了。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2870510534.jpg,https://img2.doubanio.com/icon/up48812023-11.jpg,Doyle,5.0,2021 ,,, 夏安·海德 2021 
6887029,醉乡民谣,2013,8.1,4.0,139929,如果一首歌不像是新的，也永远不会变老，那就是民谣。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2156418604.jpg,https://img3.doubanio.com/icon/up2404967-273.jpg,疼酱,14.0,2013 ,,, 伊桑·科恩 乔尔·科恩 2013 
2139553,鼠来宝,2007,7.6,4.0,75419,三个门户宝，电音和声不错~,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p456298793.jpg,https://img3.doubanio.com/icon/up63997678-2.jpg,奔跑忘记忧伤,0.0,2007 ,,, 蒂姆·希尔 2007 
25855071,初恋这首情歌,2016,8.2,4.0,134170,好听，青春与音乐,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2615284298.jpg,https://img2.doubanio.com/icon/up1032989-51.jpg,桃桃林林,16.0,2016 ,,, 约翰·卡尼 2016 
1293708,她比烟花寂寞,1998,8.2,4.0,126507,没有了大提琴，你还爱不爱我。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2564835945.jpg,https://img3.doubanio.com/icon/up1418881-53.jpg,眠去,13.0,1998 ,,, 安南德·图克尔 1998 
1297131,圣诞夜惊魂,1993,8.2,4.0,121321,这个戏的人设实在太TMD的棒了!!!牛逼!,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p470366787.jpg,https://img9.doubanio.com/icon/up1074067-66.jpg,寂地,2.0,1993 ,,, 亨利·塞利克 1993 
1760027,快乐的大脚,2006,7.5,4.0,88948,感谢“北盟外语”的字幕。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2199294148.jpg,https://img3.doubanio.com/icon/up30003179-3.jpg,找凹的凸,3.0,2006 ,,, 乔治·米勒 沃伦·科尔曼 朱迪·莫里斯 2006 
35430794,山河令生来知己演唱会,2021,9.5,5.0,138223,君既至，望莫归。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2640054503.jpg,https://img3.doubanio.com/icon/up139829721-7.jpg,你要跨上战马,0.0,2021 ,,, 龚俊 周也2021 
1307853,8英里,2002,8.3,4.0,113970,翻译这种片子字幕组最辛苦了,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1055645725.jpg,https://img1.doubanio.com/icon/up1917438-180.jpg,Doublebitch,19.0,2002 ,,, 柯蒂斯·汉森 2002 
1937401,K歌情人,2007,7.6,4.0,109757,"我发现我还是逃不过hugh grant老帅哥的魔掌
",https://img3.doubanio.com/view/photo/m_ratio_poster/public/p477610353.jpg,https://img1.doubanio.com/icon/up1380428-39.jpg,Fan要坚强,12.0,2007 ,,, 马克·劳伦斯 2007 
1898223,玫瑰人生,2007,8.3,4.0,102307,演的没话说，就是拍的太乱,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2447868310.jpg,https://img3.doubanio.com/icon/up1938235-257.jpg,三七,17.0,2007 ,,, 奥利维埃·达昂 2007 
1292757,木偶奇遇记,1940,8.4,4.0,66137,活儿太细了，这纯手绘得压榨多少工时才能出来,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1958894020.jpg,https://img1.doubanio.com/icon/up4403626-338.jpg,托尼·王大拿,12.0,1940 ,,, 诺曼·弗格森 T·希 威尔弗雷德·杰克逊 杰克·金尼 汉密尔顿·卢斯科 比尔·罗伯茨 宾·沙普斯坦 1940 
1293399,莫扎特传,1984,8.7,4.5,103110,神赐世人天才 世人葬送天才,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p595764767.jpg,https://img3.doubanio.com/icon/up1338585-177.jpg,Yolanda,11.0,1984 ,,, 米洛斯·福尔曼 1984 
1293818,钢琴课,1993,8.1,4.0,100168,女性是否真正具有独立的精神人格。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1084436357.jpg,https://img3.doubanio.com/icon/up1418881-53.jpg,眠去,31.0,1993 ,,, 简·坎皮恩 1993 
3920977,就是这样,2009,8.8,4.5,96000,每个音乐人都应该看 做音乐先学做人,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p492352745.jpg,https://img3.doubanio.com/icon/up1090113-32.jpg,yoyo姐,16.0,2009 ,,, 肯尼·奥特加 2009 
1291553,青木瓜之味,1993,7.7,4.0,99397,趁黑摸进人家房间确实不地道,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p477906875.jpg,https://img3.doubanio.com/icon/up1673614-52.jpg,秋日、晚风,9.0,1993 ,,, 陈英雄 1993 
1299362,保镖,1992,7.9,4.0,86345,I'll always love you,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1679820460.jpg,https://img3.doubanio.com/icon/up1123543-3.jpg,kingfish,0.0,1992 ,,, 米克·杰克逊 1992 
36538847,泰勒·斯威夫特：时代巡回演唱会,2023,9.3,4.5,114885,我支持Taylor Swift 当美国总统,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2901984940.jpg,https://img3.doubanio.com/icon/up53906476-17.jpg,河泉溪,0.0,2023 ,,, 萨姆·伦奇 2023 
25855951,贝利叶一家,2014,8.4,4.0,78434,片中所有歌曲的原唱都是Michel Sardou，听起吧盆友们！！,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2217443926.jpg,https://img9.doubanio.com/icon/up22214919-26.jpg,何鲤游™,10.0,2014 ,,, 艾里克·拉缇戈 2014 
26984189,坂本龙一：终曲,2017,8.6,4.5,78884,他说，我想把融雪的声音钓上来。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2577393869.jpg,https://img3.doubanio.com/icon/up3306004-117.jpg,✟✰ナギサ✰✟,8.0,2017 ,,, 史蒂芬·野村·斯奇博 2017 
